% Model,TE and H2_array.mph,,
% Version,COMSOL 5.6.0.280,,
% Date,"Dec 2 2022, 14:38",,
% Dimension,3,,
% Nodes,20933,,
% Expressions,2,,
% Description,"Temperature, Temperature",,
% Length unit,mm,,
% x,y,z,T (K)
2.240318275,16.5,0.3,300.284908
2.7,16.35,0,300.2921783
3,16.5,0,300.2430198
3,16.5,0.3,300.1503031
3,15.75,0,300.2069807
3,15.75,0.3,300.1355468
0.640040672,16.97575711,-2,311.5720944
2.353100729,17.24868805,-2,311.5710723
1.017393052,16.65,-1.7,311.5097958
1.466768342,17.16979331,-2,311.5707413
0.3,16.65,-1.7,311.5175767
0,17.25,-1.7,311.5646653
0.3,17.25,-1.7,311.5184807
0,17.25,-2,311.5975047
0.3,17.85,-1.7,311.5341471
0,18,-1.7,311.5692121
0.702621561,18,-1.7,311.5456768
0,18,-2,311.6090394
0.943104069,18,-2,311.5918362
0.858576759,17.44216837,-1.7,311.51505
2.297378439,18,-1.7,311.5382903
2.056895931,18,-2,311.5892879
3,18,-2,311.6078773
1.982606948,16.65,-1.7,311.5065618
2.7,16.65,-1.7,311.5132388
3,17.25,-1.7,311.5647719
3,17.25,-2,311.6070214
2.7,17.25,-1.7,311.5183648
1.017393052,17.85,-1.7,311.5220371
1.5,18,-1.7,311.543186
1.458087574,17.3198027,-1.7,311.5149029
2.210481846,17.24898332,-1.7,311.5085964
1.982606948,17.85,-1.7,311.5226124
2.7,17.85,-1.7,311.5313089
3,18,-1.7,311.5726319
0.8,16.65,0,300.4321391
0.3,16.65,0,300.4202317
1.3,16.65,0,300.4138083
1.7,16.65,0,300.364916
2.7,16.65,0,300.3156162
2.2,16.65,0,300.3533589
2.430941923,17.00462794,0.3,300.2940323
2.30918075,17.10728537,0,300.3589557
2.7,17.25,0,300.3405637
2.2,17.85,0,300.3692668
2.232667668,18,0,300.3568332
1.7,17.85,0,300.3803352
2.240318275,18,0.3,300.3169019
2.7,17.85,0,300.3276616
1.856477493,17.08465504,0.3,300.3265492
1.7,17.25,0,300.3838392
1.301607211,17.03820286,0.3,300.372412
1.3,17.25,0,300.4368706
0.90918075,17.10728537,0,300.4418517
1.3,17.85,0,300.4296639
1.5,18,0.3,300.3633455
1.5,18,0,300.4009839
0.767332332,18,0,300.4474649
0.759681725,18,0.3,300.4016291
0.3,17.85,0,300.4384818
0,18,0,300.4280441
0.8,17.85,0,300.4487023
0.3,17.25,0,300.4464368
0.816172119,17.29722952,0.3,300.3947269
0,17.25,0.3,300.3755236
0,17.25,0,300.3996297
0,18,0.3,300.3843325
3,18,0,300.2723779
3,17.25,0.3,300.1848528
3,17.25,0,300.2391121
3,18,0.3,300.1647324
0.640040672,18.47575711,-2,311.6042376
0,19.5,-1.7,311.6007342
0,19.5,-2,311.6409388
0.3,19.35,-1.7,311.5656132
0,18.75,-2,311.6296727
0,18.75,-1.7,311.5965103
0.3,18.75,-1.7,311.550351
0.702621561,19.5,-1.7,311.5766898
0.3,18.15,-1.7,311.5499627
1.017393052,18.15,-1.7,311.5422913
0.858576759,18.94216837,-1.7,311.5467801
0.943104069,19.5,-2,311.6228821
1.466768342,18.66979331,-2,311.6022437
2.353100729,18.74868805,-2,311.6030528
1.017393052,19.35,-1.7,311.5532878
2.297378439,19.5,-1.7,311.5697631
2.056895931,19.5,-2,311.6206778
3,19.5,-2,311.6389498
1.5,19.5,-1.7,311.5743824
2.7,18.15,-1.7,311.545036
3,18.75,-1.7,311.5966944
3,18.75,-2,311.6388514
1.982606948,18.15,-1.7,311.5375865
2.7,18.75,-1.7,311.5503572
2.210481846,18.74898332,-1.7,311.5406852
1.458087574,18.8198027,-1.7,311.5462184
1.982606948,19.35,-1.7,311.5542201
2.7,19.35,-1.7,311.563081
3,19.5,-1.7,311.6040351
2.2,18.15,0,300.3838119
1.7,18.15,0,300.3962934
1.3,18.15,0,300.4462854
1.7,18.75,0,300.4148294
1.301607211,18.53820286,0.3,300.404841
1.3,18.75,0,300.4689489
0.90918075,18.60728537,0,300.474056
0.8,18.15,0,300.4646564
0.816172119,18.79722952,0.3,300.4272485
0.3,18.75,0,300.4785302
0.8,19.35,0,300.4803653
0.3,19.35,0,300.4698087
0.3,18.15,0,300.4528122
1.3,19.35,0,300.4612372
0,18.75,0,300.4315308
0,18.75,0.3,300.4073334
0,19.5,0,300.4582602
0.767332332,19.5,0,300.4783794
0.759681725,19.5,0.3,300.4328255
0,19.5,0.3,300.4184089
1.5,19.5,0.3,300.3946157
1.7,19.35,0,300.4114083
1.5,19.5,0,300.4320467
2.232667668,19.5,0,300.389058
1.856477493,18.58465504,0.3,300.3572042
2.30918075,18.60728537,0,300.3888572
2.2,19.35,0,300.4002182
2.7,18.15,0,300.3449867
2.430941923,18.50462794,0.3,300.3233751
2.7,18.75,0,300.3696509
2.240318275,19.5,0.3,300.3501931
2.7,19.35,0,300.3576485
3,19.5,0,300.3061545
3,18.75,0,300.2736894
3,18.75,0.3,300.2015552
3,19.5,0.3,300.2126373
0.640040672,19.97575711,-2,311.6350976
2.353100729,20.24868805,-2,311.6337696
1.017393052,19.65,-1.7,311.5731462
1.466768342,20.16979331,-2,311.6330495
0,20.25,-1.7,311.6231722
0.3,20.25,-1.7,311.5808922
0.3,19.65,-1.7,311.5808053
0,20.25,-2,311.6619163
0,21,-2,311.6685248
0.3,20.85,-1.7,311.5961005
0,21,-1.7,311.6353853
0.702621561,21,-1.7,311.6066568
0.943104069,21,-2,311.6526316
0.858576759,20.44216837,-1.7,311.5772529
2.7,19.65,-1.7,311.5766165
3,20.25,-1.7,311.6315964
2.7,20.25,-1.7,311.5813879
3,20.25,-2,311.6678903
1.982606948,19.65,-1.7,311.5685271
2.297378439,21,-1.7,311.6005129
2.056895931,21,-2,311.6512358
3,21,-2,311.6716667
1.017393052,20.85,-1.7,311.5836687
1.5,21,-1.7,311.6044016
1.458087574,20.3198027,-1.7,311.5770375
1.982606948,20.85,-1.7,311.5848111
2.7,20.85,-1.7,311.5940923
3,21,-1.7,311.6296753
2.210481846,20.24898332,-1.7,311.5715094
0.3,19.65,0,300.4826381
0.8,19.65,0,300.4946673
1.3,19.65,0,300.4764552
0,20.25,0,300.4686463
1.7,19.65,0,300.4277819
2.2,19.65,0,300.4161371
2.7,19.65,0,300.3783232
2.7,20.85,0,300.3858257
2.232667668,21,0,300.415398
2.240318275,21,0.3,300.3760879
3,21,0,300.3292933
2.2,20.85,0,300.4291923
1.7,20.85,0,300.4403208
2.7,20.25,0,300.4017349
1.856477493,20.08465504,0.3,300.3892753
2.30918075,20.10728537,0,300.4206576
1.7,20.25,0,300.4454656
1.3,20.25,0,300.4983701
1.301607211,20.03820286,0.3,300.4345955
0.90918075,20.10728537,0,300.5036035
1.3,20.85,0,300.48982
1.5,21,0,300.4596288
0.767332332,21,0,300.5062216
1.5,21,0.3,300.4225502
0.816172119,20.29722952,0.3,300.4562836
0.8,20.85,0,300.5090615
0.3,20.25,0,300.5079469
0.3,20.85,0,300.4981371
0,20.25,0.3,300.4352367
0.759681725,21,0.3,300.4610103
0,21,0,300.486345
0,21,0.3,300.4455467
2.430941923,20.00462794,0.3,300.3563075
3,20.25,0.3,300.2409931
3,20.25,0,300.3115075
3,21,0.3,300.232314
0.640040672,21.47575711,-2,311.6639199
0.3,21.15,-1.7,311.6112869
0,21.75,-1.7,311.6562952
0,21.75,-2,311.6892557
0.3,21.75,-1.7,311.609325
1.017393052,21.15,-1.7,311.6023278
2.353100729,21.74868805,-2,311.6628862
1.466768342,21.66979331,-2,311.6627213
2.297378439,22.5,-1.7,311.6292725
2.056895931,22.5,-2,311.6803871
3,22.5,-2,311.6987816
0.3,22.35,-1.7,311.6258938
0,22.5,-1.7,311.6603489
0,22.5,-2,311.700086
0.702621561,22.5,-1.7,311.6365262
0.943104069,22.5,-2,311.6827047
0.858576759,21.94216837,-1.7,311.6065063
1.982606948,21.15,-1.7,311.5991713
2.7,21.15,-1.7,311.6064158
3,21.75,-1.7,311.6569097
3,21.75,-2,311.6994822
2.7,21.75,-1.7,311.6104468
1.017393052,22.35,-1.7,311.6135208
1.5,22.5,-1.7,311.6341317
1.458087574,21.8198027,-1.7,311.6067333
2.210481846,21.74898332,-1.7,311.6003331
2.7,22.35,-1.7,311.622626
3,22.5,-1.7,311.6634899
1.982606948,22.35,-1.7,311.6143636
2.7,21.15,0,300.4020613
2.2,21.15,0,300.4405864
1.7,21.15,0,300.4532229
1.3,21.15,0,300.503091
1.301607211,21.53820286,0.3,300.4605116
1.7,21.75,0,300.4695773
1.3,21.75,0,300.5239418
0.90918075,21.60728537,0,300.5295093
0.8,21.15,0,300.5214104
0.3,21.15,0,300.5099661
0,21.75,0,300.4868645
0,21.75,0.3,300.4627554
0.3,21.75,0,300.5337025
0.3,22.35,0,300.5230208
0,22.5,0,300.5100325
0.816172119,21.79722952,0.3,300.4821962
0.8,22.35,0,300.5338702
1.3,22.35,0,300.5142242
1.5,22.5,0,300.4824487
0.767332332,22.5,0,300.5295277
1.5,22.5,0.3,300.4457
1.7,22.35,0,300.4635672
2.232667668,22.5,0,300.4372564
1.856477493,21.58465504,0.3,300.4133449
2.30918075,21.60728537,0,300.4444359
2.2,22.35,0,300.4522528
2.430941923,21.50462794,0.3,300.3794397
2.7,21.75,0,300.4250292
2.240318275,22.5,0.3,300.3985829
2.7,22.35,0,300.4084772
3,21.75,0,300.3342931
3,21.75,0.3,300.2634322
3,22.5,0,300.3508234
0.759681725,22.5,0.3,300.4841245
0,22.5,0.3,300.4665098
3,22.5,0.3,300.2542487
0.640040672,22.97575711,-2,311.6941881
2.353100729,23.24868805,-2,311.6927924
1.017393052,22.65,-1.7,311.6324404
1.466768342,23.16979331,-2,311.6920245
0.3,23.25,-1.7,311.6400051
0.3,22.65,-1.7,311.6402664
0,23.25,-2,311.7197278
0,23.25,-1.7,311.6863615
0,24,-1.7,311.6874436
0,24,-2,311.7318947
0.3,23.85,-1.7,311.654623
0.702621561,24,-1.7,311.6649315
0.943104069,24,-2,311.7110158
0.858576759,23.44216837,-1.7,311.6361921
1.017393052,23.85,-1.7,311.642373
1.5,24,-1.7,311.6627859
2.297378439,24,-1.7,311.6587348
2.056895931,24,-2,311.7097929
3,24,-2,311.727528
2.7,22.65,-1.7,311.6354116
3,23.25,-1.7,311.6864517
3,23.25,-2,311.7285858
1.982606948,22.65,-1.7,311.6278551
2.7,23.25,-1.7,311.6401097
2.210481846,23.24898332,-1.7,311.6304302
1.458087574,23.3198027,-1.7,311.6359107
1.982606948,23.85,-1.7,311.6434954
2.7,23.85,-1.7,311.6523044
3,24,-1.7,311.6925841
1.3,22.65,0,300.5251947
1.7,22.65,0,300.4741797
2.2,22.65,0,300.4610397
1.856477493,23.08465504,0.3,300.4325687
1.7,23.25,0,300.4894055
1.7,23.85,0,300.482066
2.2,23.85,0,300.4717473
2.30918075,23.10728537,0,300.464028
1.301607211,23.03820286,0.3,300.4830885
0.90918075,23.10728537,0,300.5506395
0.8,22.65,0,300.5434102
1.3,23.25,0,300.5447195
2.7,22.65,0,300.4224557
2.430941923,23.00462794,0.3,300.399121
2.7,23.25,0,300.4441689
2.232667668,24,0,300.4561296
2.240318275,24,0.3,300.4178325
2.7,23.85,0,300.4300184
0.3,22.65,0,300.532248
1.3,23.85,0,300.5329336
1.5,24,0.3,300.4619345
1.5,24,0,300.4992618
0.767332332,24,0,300.5466273
0.8,23.85,0,300.5532124
0.3,23.85,0,300.5419314
0.3,23.25,0,300.5545805
0.816172119,23.29722952,0.3,300.5034456
0,23.25,0.3,300.4844265
0,23.25,0,300.5082321
0.759681725,24,0.3,300.5011475
0,24,0,300.5271789
0,24,0.3,300.4839065
3,24,0,300.3760834
3,23.25,0,300.3371609
3,23.25,0.3,300.2797045
3,24,0.3,300.2747271
0.640040672,24.47575711,-2,311.7215907
2.353100729,24.74868805,-2,311.7210792
2.297378439,25.5,-1.7,311.6872965
2.056895931,25.5,-2,311.7382474
3,25.5,-2,311.7577508
1.017393052,24.15,-1.7,311.6602301
1.466768342,24.66979331,-2,311.7207998
0,24.75,-2,311.7465113
0.3,24.15,-1.7,311.6691617
0,24.75,-1.7,311.7188703
0.3,24.75,-1.7,311.6672278
0.3,25.35,-1.7,311.6841799
0,25.5,-1.7,311.7189169
0,25.5,-2,311.7585936
0.702621561,25.5,-1.7,311.6946485
0.943104069,25.5,-2,311.740594
0.858576759,24.94216837,-1.7,311.6643902
1.982606948,24.15,-1.7,311.6574662
2.7,24.15,-1.7,311.6646135
3,24.75,-1.7,311.7188397
3,24.75,-2,311.7551989
2.7,24.75,-1.7,311.6686537
1.017393052,25.35,-1.7,311.6713241
1.5,25.5,-1.7,311.6918523
1.458087574,24.8198027,-1.7,311.6648195
2.210481846,24.74898332,-1.7,311.6588219
2.7,25.35,-1.7,311.6805366
3,25.5,-1.7,311.7160576
1.982606948,25.35,-1.7,311.6721633
2.2,24.15,0,300.4785443
1.7,24.15,0,300.4908479
1.3,24.15,0,300.5400418
1.301607211,24.53820286,0.3,300.4962373
1.7,24.75,0,300.5049188
1.3,24.75,0,300.5581693
0.90918075,24.60728537,0,300.5642425
0.8,24.15,0,300.5581479
0.3,24.15,0,300.5472688
1.7,25.35,0,300.4964043
1.5,25.5,0,300.5122482
1.5,25.5,0.3,300.474836
2.232667668,25.5,0,300.4704942
1.3,25.35,0,300.5455086
0.767332332,25.5,0,300.5564349
2.7,24.15,0,300.441483
2.240318275,25.5,0.3,300.4319602
2.7,25.35,0,300.4427169
3,25.5,0,300.3821825
2.2,25.35,0,300.486421
2.7,24.75,0,300.4606186
1.856477493,24.58465504,0.3,300.4486844
2.30918075,24.60728537,0,300.4804237
2.430941923,24.50462794,0.3,300.4150797
0.8,25.35,0,300.5648985
0.759681725,25.5,0.3,300.5096293
0.3,25.35,0,300.5522264
0,25.5,0,300.5355345
0.3,24.75,0,300.5675285
0.816172119,24.79722952,0.3,300.516196
0,24.75,0,300.5245502
0,24.75,0.3,300.4953332
0,25.5,0.3,300.4970073
3,24.75,0,300.3659487
3,25.5,0.3,300.2992931
3,24.75,0.3,300.295034
0.640040672,25.97575711,-2,311.7513571
2.353100729,26.24868805,-2,311.7505952
1.017393052,25.65,-1.7,311.6900564
1.466768342,26.16979331,-2,311.7499545
0,26.25,-1.7,311.7432303
0.3,26.25,-1.7,311.6965412
0.3,25.65,-1.7,311.6990505
0,26.25,-2,311.7764348
0.3,26.85,-1.7,311.7127752
0,27,-1.7,311.746797
0,27,-2,311.7865083
0.702621561,27,-1.7,311.7233486
0.858576759,26.44216837,-1.7,311.6936929
1.017393052,26.85,-1.7,311.7005082
0.943104069,27,-2,311.7704814
1.5,27,-1.7,311.7215997
2.297378439,27,-1.7,311.7177891
2.056895931,27,-2,311.7678362
3,27,-2,311.7890642
2.7,25.65,-1.7,311.6934608
3,26.25,-1.7,311.748616
3,26.25,-2,311.7852933
1.982606948,25.65,-1.7,311.6857101
2.7,26.25,-1.7,311.6983905
2.210481846,26.24898332,-1.7,311.6885277
1.458087574,26.3198027,-1.7,311.6939054
1.982606948,26.85,-1.7,311.7018055
2.7,26.85,-1.7,311.7109894
3,27,-1.7,311.7469667
1.7,25.65,0,300.5039471
1.3,25.65,0,300.5515193
2.2,25.65,0,300.491398
2.7,25.65,0,300.4529422
2.431945185,26.04936638,0.149367014,300.4574199
2.30918075,26.10728537,0,300.4937851
2.7,26.25,0,300.4740496
1.856477493,26.08465504,0.3,300.4616277
1.7,26.25,0,300.5184171
2.2,26.85,0,300.5004743
1.7,26.85,0,300.5108393
1.3,26.25,0,300.5702474
1.301607211,26.03820286,0.3,300.5072638
0.90918075,26.10728537,0,300.5756021
0.8,25.65,0,300.5686566
1.5,27,0.3,300.4899337
1.5,27,0,300.5279335
2.232667668,27,0,300.485272
1.3,26.85,0,300.5592993
0.767332332,27,0,300.5734364
0.3,25.65,0,300.556624
0,26.25,0,300.5359653
0.816172119,26.29722952,0.3,300.5268202
0.3,26.25,0,300.578592
0.8,26.85,0,300.5783046
0.3,26.85,0,300.5659478
0.759681725,27,0.3,300.5271599
0,27,0,300.5507482
0,26.25,0.3,300.5014229
0,27,0.3,300.5116133
2.240318275,27,0.3,300.4454284
2.7,26.85,0,300.4584711
3,27,0,300.4027951
3,26.25,0,300.3790628
2.430941923,26.00462794,0.3,300.4271813
3,26.25,0.3,300.3062602
3,27,0.3,300.2976392
0.640040672,27.47575711,-2,311.7822822
0.3,27.15,-1.7,311.7263202
0,27.75,-2,311.8080508
0,27.75,-1.7,311.7747652
0.3,27.75,-1.7,311.7293104
0,28.5,-1.7,311.7786762
0,28.5,-2,311.8185227
0.3,28.35,-1.7,311.7437622
0.702621561,28.5,-1.7,311.7549599
0.858576759,27.94216837,-1.7,311.7252529
0.943104069,28.5,-2,311.8010983
1.466768342,27.66979331,-2,311.7797926
2.353100729,27.74868805,-2,311.7811756
2.297378439,28.5,-1.7,311.7481277
2.056895931,28.5,-2,311.7988122
3,28.5,-2,311.8184674
1.017393052,27.15,-1.7,311.7191418
1.982606948,27.15,-1.7,311.7172963
2.7,27.15,-1.7,311.7241401
3,27.75,-1.7,311.774608
2.7,27.75,-1.7,311.7276368
3,27.75,-2,311.81721
1.017393052,28.35,-1.7,311.7313008
1.5,28.5,-1.7,311.7523579
1.458087574,27.8198027,-1.7,311.7235033
2.210481846,27.74898332,-1.7,311.7190249
1.982606948,28.35,-1.7,311.7316379
2.7,28.35,-1.7,311.7419729
3,28.5,-1.7,311.7832282
1.3,27.15,0,300.5696881
1.7,27.15,0,300.5211697
1.3,27.75,0,300.5904088
1.301607211,27.53820286,0.3,300.5257405
1.7,27.75,0,300.5371801
0.90918075,27.60728537,0,300.5956846
0.8,27.15,0,300.5875468
0.3,27.75,0,300.5995654
0.3,27.15,0,300.5752867
0.816172119,27.79722952,0.3,300.5472165
0.8,28.35,0,300.6005386
0.3,28.35,0,300.5892719
1.3,28.35,0,300.5815989
0,27.75,0.3,300.5243123
0,27.75,0,300.5582701
0.767332332,28.5,0,300.5977643
0.759681725,28.5,0.3,300.5514313
0,28.5,0,300.5768722
0,28.5,0.3,300.5388199
2.2,27.15,0,300.508935
1.856477493,27.58465504,0.3,300.479437
2.30918075,27.60728537,0,300.5121262
1.7,28.35,0,300.5318629
2.2,28.35,0,300.5204152
2.7,27.15,0,300.4710984
2.430941923,27.50462794,0.3,300.4472869
2.7,27.75,0,300.4925719
1.5,28.5,0.3,300.5140229
1.5,28.5,0,300.5515694
2.232667668,28.5,0,300.5058876
2.7,28.35,0,300.4785969
2.240318275,28.5,0.3,300.4656532
3,28.5,0,300.4251376
3,27.75,0,300.3851063
3,27.75,0.3,300.3273725
3,28.5,0.3,300.3204286
2.353100729,29.24868805,-2,311.8133551
0.640040672,28.97575711,-2,311.8136155
0.3,29.25,-1.7,311.7599108
0.3,28.65,-1.7,311.7592064
0,29.25,-2,311.8389897
0,29.25,-1.7,311.805862
1.017393052,28.65,-1.7,311.7513811
1.466768342,29.16979331,-2,311.8117744
2.297378439,30,-1.7,311.7818393
2.056895931,30,-2,311.8326446
3,30,-2,311.8507097
1.982606948,29.85,-1.7,311.7647342
1.5,30,-1.7,311.7853647
0.943104069,30,-2,311.8331972
2.210481846,29.24898332,-1.7,311.7510344
1.458087574,29.3198027,-1.7,311.7557754
2.7,29.85,-1.7,311.7742951
3,30,-1.7,311.8157333
2.7,29.25,-1.7,311.7608382
3,29.25,-2,311.849513
3,29.25,-1.7,311.8072299
1.982606948,28.65,-1.7,311.7474297
2.7,28.65,-1.7,311.7552721
0.3,29.85,-1.7,311.7752379
0,30,-1.7,311.8097477
0.702621561,30,-1.7,311.7865629
0,30,-2,311.8495927
0.858576759,29.44216837,-1.7,311.7564079
1.017393052,29.85,-1.7,311.7630597
1.3,29.25,0,300.6179513
1.301607211,29.03820286,0.3,300.5529242
1.3,28.65,0,300.5957524
1.7,29.25,0,300.5622101
1.7,28.65,0,300.54502
0.90918075,29.10728537,0,300.6232384
0.8,28.65,0,300.6140878
0.3,28.65,0,300.6018955
2.2,28.65,0,300.532131
2.7,28.65,0,300.4940197
2.2,29.85,0,300.5467021
2.232667668,30,0,300.535209
1.7,29.85,0,300.5586298
2.240318275,30,0.3,300.4951199
2.7,29.85,0,300.503232
2.7,29.25,0,300.5164472
1.856477493,29.08465504,0.3,300.503511
2.30918075,29.10728537,0,300.5361129
2.430941923,29.00462794,0.3,300.4697415
0.816172119,29.29722952,0.3,300.5759399
0.3,29.25,0,300.6278635
0.8,29.85,0,300.6296724
1.3,29.85,0,300.6101291
0.3,29.85,0,300.6189813
0,29.25,0.3,300.5539017
0,29.25,0,300.58725
1.5,30,0,300.5806259
0.767332332,30,0,300.6291831
1.5,30,0.3,300.5421114
3,30,0,300.4502536
3,29.25,0,300.4185345
3,30,0.3,300.3535561
3,29.25,0.3,300.3445852
0.759681725,30,0.3,300.582672
0,30,0,300.6076256
0,30,0.3,300.5697086
0.640040672,30.47575711,-2,311.8473215
2.353100729,30.74868805,-2,311.8463427
2.297378439,31.5,-1.7,311.815005
2.056895931,31.5,-2,311.8655164
3,31.5,-2,311.8861528
1.017393052,30.15,-1.7,311.7839345
1.466768342,30.66979331,-2,311.8453162
0.3,30.15,-1.7,311.7898583
0,30.75,-1.7,311.8404588
0.3,30.75,-1.7,311.794598
0,30.75,-2,311.8739063
0,31.5,-1.7,311.8472191
0,31.5,-2,311.88741
0.3,31.35,-1.7,311.8116384
0.702621561,31.5,-1.7,311.8227932
0.943104069,31.5,-2,311.8687662
0.858576759,30.94216837,-1.7,311.7922142
1.982606948,30.15,-1.7,311.7824642
2.7,30.15,-1.7,311.7888524
3,30.75,-1.7,311.8443507
3,30.75,-2,311.8806265
2.7,30.75,-1.7,311.7940263
1.017393052,31.35,-1.7,311.7976846
1.5,31.5,-1.7,311.81947
2.210481846,30.74898332,-1.7,311.7840955
1.458087574,30.8198027,-1.7,311.7891014
1.982606948,31.35,-1.7,311.7974995
2.7,31.35,-1.7,311.8073036
3,31.5,-1.7,311.8443277
2.2,30.15,0,300.5634378
1.7,30.15,0,300.5760179
1.3,30.15,0,300.6277381
1.856477493,30.58465504,0.3,300.536287
2.30918075,30.60728537,0,300.5688103
1.7,30.75,0,300.5955373
1.7,31.35,0,300.5941477
2.2,31.35,0,300.5816748
1.301607211,30.53820286,0.3,300.5864359
0.90918075,30.60728537,0,300.6566338
0.8,30.15,0,300.6464146
1.3,30.75,0,300.6517842
2.7,30.15,0,300.5245103
1.5,31.5,0,300.6184096
1.3,31.35,0,300.6458904
1.5,31.5,0.3,300.5797023
0.767332332,31.5,0,300.6672033
2.232667668,31.5,0,300.5720644
2.7,31.35,0,300.5387336
2.240318275,31.5,0.3,300.531833
2.7,30.75,0,300.549402
3,31.5,0,300.4888162
2.430941923,30.50462794,0.3,300.5023974
0.3,30.15,0,300.6338654
0.816172119,30.79722952,0.3,300.609546
0.3,30.75,0,300.6613859
0.8,31.35,0,300.6649229
0.3,31.35,0,300.6545412
0,30.75,0,300.6195792
0,30.75,0.3,300.5852031
0.759681725,31.5,0.3,300.6202574
0,31.5,0,300.646211
0,31.5,0.3,300.6034911
3,30.75,0,300.4504753
3,31.5,0.3,300.3932177
3,30.75,0.3,300.3766559
0.640040672,31.97575711,-2,311.8825841
2.353100729,32.24868805,-2,311.881774
0.702621561,33,-1.7,311.8585516
0.3,32.85,-1.7,311.8460002
0,33,-2,311.920299
0.943104069,33,-2,311.9041964
0,32.25,-1.7,311.8711502
0.3,32.25,-1.7,311.8291872
0,32.25,-2,311.9099726
0,33,-1.7,311.8871887
0.858576759,32.44216837,-1.7,311.8259343
1.466768342,32.16979331,-2,311.8809162
1.017393052,31.65,-1.7,311.8197948
0.3,31.65,-1.7,311.8276258
1.982606948,31.65,-1.7,311.8152689
2.7,31.65,-1.7,311.8232886
3,32.25,-1.7,311.8795511
3,32.25,-2,311.9161167
2.210481846,32.24898332,-1.7,311.8200839
2.7,32.25,-1.7,311.8293049
1.017393052,32.85,-1.7,311.8333047
1.458087574,32.3198027,-1.7,311.8251911
2.7,32.85,-1.7,311.8410596
1.982606948,32.85,-1.7,311.8350482
3,33,-2,311.921169
3,33,-1.7,311.8787562
2.056895931,33,-2,311.9021496
2.297378439,33,-1.7,311.850847
1.5,33,-1.7,311.8561039
1.7,31.65,0,300.6153536
1.3,31.65,0,300.6682868
2.2,31.65,0,300.6027178
1.301607211,32.03820286,0.3,300.6276392
0.90918075,32.10728537,0,300.6994057
0.8,31.65,0,300.6874931
1.3,32.25,0,300.6948304
1.7,32.25,0,300.6369231
1.856477493,32.08465504,0.3,300.5765136
1.7,32.85,0,300.6385337
2.2,32.85,0,300.624937
2.30918075,32.10728537,0,300.6090916
2.7,31.65,0,300.5635387
2.430941923,32.00462794,0.3,300.5418695
2.7,32.25,0,300.5896858
1.3,32.85,0,300.6914993
1.5,33,0.3,300.6277515
1.5,33,0,300.6658695
0.767332332,33,0,300.7152717
2.232667668,33,0,300.616601
0.759681725,33,0.3,300.6692233
0.3,32.85,0,300.700916
0,33,0,300.6954546
0.8,32.85,0,300.7104467
0,33,0.3,300.6543058
0,32.25,0,300.660255
0.3,31.65,0,300.674759
0.816172119,32.29722952,0.3,300.6537832
0.3,32.25,0,300.7050266
0,32.25,0.3,300.631144
2.240318275,33,0.3,300.5757598
2.7,32.85,0,300.5845774
3,33,0,300.5437143
3,32.25,0,300.4749383
3,32.25,0.3,300.4129261
3,33,0.3,300.4457226
0.640040672,33.47575711,-2,311.9180856
2.353100729,33.74868805,-2,311.9181648
1.017393052,33.15,-1.7,311.8560244
1.466768342,33.66979331,-2,311.9172541
0.3,33.15,-1.7,311.8650764
0,33.75,-1.7,311.9113854
0.3,33.75,-1.7,311.8642738
0,33.75,-2,311.9440546
0.3,34.35,-1.7,311.8830648
0,34.5,-1.7,311.91974
0,34.5,-2,311.959668
0.702621561,34.5,-1.7,311.8956966
0.943104069,34.5,-2,311.9412706
0.858576759,33.94216837,-1.7,311.861786
2.297378439,34.5,-1.7,311.8881526
2.056895931,34.5,-2,311.9389366
3,34.5,-2,311.9579435
2.7,33.15,-1.7,311.8584408
3,33.75,-2,311.9544029
3,33.75,-1.7,311.9119016
1.982606948,33.15,-1.7,311.851463
2.7,33.75,-1.7,311.8655202
1.017393052,34.35,-1.7,311.8695231
1.5,34.5,-1.7,311.892776
2.210481846,33.74898332,-1.7,311.8559224
1.458087574,33.8198027,-1.7,311.861624
2.7,34.35,-1.7,311.879905
3,34.5,-1.7,311.9226749
1.982606948,34.35,-1.7,311.87101
1.7,33.15,0,300.6643447
1.3,33.15,0,300.7176653
1.301607211,33.53820286,0.3,300.6780616
1.7,33.75,0,300.687447
0.90918075,33.60728537,0,300.749733
0.8,33.15,0,300.7372267
1.3,33.75,0,300.7451866
0.3,33.15,0,300.7246885
2.2,33.15,0,300.6515129
1.856477493,33.58465504,0.3,300.6282959
2.30918075,33.60728537,0,300.658602
1.7,34.35,0,300.6898596
2.2,34.35,0,300.6768835
2.7,33.15,0,300.6132021
2.430941923,33.50462794,0.3,300.5888967
2.7,33.75,0,300.6391898
1.3,34.35,0,300.7423915
1.5,34.5,0,300.7174821
0.767332332,34.5,0,300.7670713
1.5,34.5,0.3,300.678446
2.232667668,34.5,0,300.6719624
2.240318275,34.5,0.3,300.6315979
2.7,34.35,0,300.6352078
3,34.5,0,300.5907635
0.816172119,33.79722952,0.3,300.7045051
0.3,33.75,0,300.7557634
0.8,34.35,0,300.7615638
0.3,34.35,0,300.7527564
0,33.75,0,300.7085772
0,33.75,0.3,300.6842561
0,34.5,0,300.7470456
0.759681725,34.5,0.3,300.72067
0,34.5,0.3,300.7031735
3,33.75,0.3,300.4603642
3,33.75,0,300.5231601
3,34.5,0.3,300.486358
